"date","routput_1","routput_2","routput_3","routput_r","rcon_1","rcon_2","rcon_3","rcon_r","rcong_1","rcong_2","rcong_3","rcong_r","rconnd_1","rconnd_2","rconnd_3","rconnd_r","rcond_1","rcond_2","rcond_3","rcond_r","rcons_1","rcons_2","rcons_3","rcons_r","rconshh_1","rconshh_2","rconshh_3","rconshh_r","rconsnp_1","rconsnp_2","rconsnp_3","rconsnp_r","rinvbf_1","rinvbf_2","rinvbf_3","rinvbf_r","rinvresid_1","rinvresid_2","rinvresid_3","rinvresid_r","rex_1","rex_2","rex_3","rex_r","rimp_1","rimp_2","rimp_3","rimp_r","rg_1","rg_2","rg_3","rg_r","rgf_1","rgf_2","rgf_3","rgf_r","rgsl_1","rgsl_2","rgsl_3","rgsl_r","rconhh_1","rconhh_2","rconhh_3","rconhh_r","noutput_1","noutput_2","noutput_3","noutput_r","ncong_1","ncong_2","ncong_3","ncong_r","nconshh_1","nconshh_2","nconshh_3","nconshh_r","nconsnp_1","nconsnp_2","nconsnp_3","nconsnp_r","nconhh_1","nconhh_2","nconhh_3","nconhh_r","p_1","p_2","p_3","p_r","pcong_1","pcong_2","pcong_3","pcong_r","pconshh_1","pconshh_2","pconshh_3","pconshh_r","pconsnp_1","pconsnp_2","pconsnp_3","pconsnp_r","pconhh_1","pconhh_2","pconhh_3","pconhh_r","pconx_1","pconx_2","pconx_3","pconx_r","oph_1","oph_2","oph_3","oph_r","ulc_1","ulc_2","ulc_3","ulc_r","rconm_1","rconm_2","rconm_3","rconm_r","rcongm_1","rcongm_2","rcongm_3","rcongm_r","rcondm_1","rcondm_2","rcondm_3","rcondm_r","rconndm_1","rconndm_2","rconndm_3","rconndm_r","rconsm_1","rconsm_2","rconsm_3","rconsm_r","rconshhm_1","rconshhm_2","rconshhm_3","rconshhm_r","rconsnpm_1","rconsnpm_2","rconsnpm_3","rconsnpm_r","rconhhm_1","rconhhm_2","rconhhm_3","rconhhm_r","ncongm_1","ncongm_2","ncongm_3","ncongm_r","nconshhm_1","nconshhm_2","nconshhm_3","nconshhm_r","nconsnpm_1","nconsnpm_2","nconsnpm_3","nconsnpm_r","nconhhm_1","nconhhm_2","nconhhm_3","nconhhm_r","pcongm_1","pcongm_2","pcongm_3","pcongm_r","pconshhm_1","pconshhm_2","pconshhm_3","pconshhm_r","pconsnpm_1","pconsnpm_2","pconsnpm_3","pconsnpm_r","pconhhm_1","pconhhm_2","pconhhm_3","pconhhm_r","pcpi_1","pcpi_2","pcpi_3","pcpi_r","pcpix_1","pcpix_2","pcpix_3","pcpix_r","pppi_1","pppi_2","pppi_3","pppi_r","pppix_1","pppix_2","pppix_3","pppix_r","employ_level_1","employ_level_2","employ_level_3","employ_level_r","employ_pct_chg_1","employ_pct_chg_2","employ_pct_chg_3","employ_pct_chg_r","h_1","h_2","h_3","h_r","hg_1","hg_2","hg_3","hg_r","hs_1","hs_2","hs_3","hs_r","ipt_1","ipt_2","ipt_3","ipt_r","ipm_1","ipm_2","ipm_3","ipm_r","cut_1","cut_2","cut_3","cut_r","cum_1","cum_2","cum_3","cum_r","hstarts_1","hstarts_2","hstarts_3","hstarts_r"
"2000:Q4",1.3731,1.0587,1.0371,2.5153,2.8613,2.8032,2.7774,3.484,NA,NA,NA,NA,0.7885,0.8098,1.0238,3.895,-3.3667,-2.8477,-3.1507,2.8345,5.2706,5.0372,4.944,3.4508,NA,NA,NA,NA,NA,NA,NA,NA,-1.4378,-0.6379,-0.1389,1.5249,-2.5153,-3.4865,-3.5939,0.4375,-4.2789,-6.103,-6.399,-3.3639,0.5052,-0.7041,-1.2298,-0.0607,2.9208,2.7397,2.9208,2.4281,4.546,3.715,3.7903,0.8795,2.031,2.1885,2.4251,3.2274,NA,NA,NA,NA,3.4544,2.9567,3.0219,4.7009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0677,1.9162,1.992,2.1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9215,1.5426,1.5426,1.936,3.0519,3.0519,NA,4.9939,4.403,4.403,NA,-2.1199,1.02996666666667,2.02406666666667,1.49373333333333,2.0851,NA,NA,NA,NA,-19.3436,-11.6364,-13.2050666666667,-6.3361,1.36806666666667,1.59726666666667,1.28286666666667,3.64963333333333,5.6176,5.32173333333333,4.9272,3.40186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08993333333333,NA,NA,2.32466666666667,1.992,NA,NA,2.21573333333333,2.0457,NA,NA,4.39723333333333,0.825933333333333,NA,NA,0.816533333333333,112,51.6666666666667,51.6666666666667,119.333333333333,1.02473333333333,0.471766666666667,0.4716,1.08936666666667,-2.80453333333333,-1.7371,-2.03073333333333,-2.62546666666667,-9.34023333333333,-11.1232,-10.4897666666667,-7.5128,-0.701333333333333,1.22786666666667,0.969566666666667,0.00466666666666667,-3.4367,-3.6905,-3.96293333333333,-2.0615,-6.18233333333333,-6.43586666666667,-6.0016,-4.75606666666667,81.4333333333333,81.4,81.3666666666667,80.2666666666667,80.3,80.3333333333333,80.3666666666667,78.1333333333333,1556.33333333333,1555.33333333333,1556.66666666667,1544
"2001:Q1",1.9818,1.318,1.2449,-1.1354,3.1302,2.8864,3.3874,1.612,NA,NA,NA,NA,2.6107,1.4918,3.0436,-2.3441,11.8792,12.2682,12.7071,6.7166,1.6872,1.7884,1.7547,1.9706,NA,NA,NA,NA,NA,NA,NA,NA,1.089,2.1022,1.9046,-3.5336,3.2706,2.8147,3.499,1.7565,-2.1581,-2.675,-0.9442,-5.77,-10.4402,-9.1526,-5.3765,-6.2587,3.9578,4.7372,4.7632,6.2872,5.7092,4.879,4.879,8.8414,3.0789,4.6647,4.7046,4.9902,NA,NA,NA,NA,5.2083,4.6261,4.5198,1.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.155,3.231,3.231,2.5802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7102,2.5962,2.5962,2.3263,-0.3326,-1.3256,NA,-1.7753,5.4608,6.5792,NA,11.6638,1.90606666666667,2.85656666666667,2.78746666666667,0.0425,NA,NA,NA,NA,14.0706333333333,21.8314666666667,21.2154,10.2548666666667,-1.55493333333333,0.130966666666667,-1.52356666666667,-6.9574,1.7708,1.20576666666667,2.20863333333333,0.951133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99326666666667,NA,NA,3.51516666666667,3.5356,NA,NA,3.09373333333333,5.15836666666667,NA,NA,2.2299,2.02016666666667,NA,NA,1.6674,105.666666666667,103.666666666667,161.333333333333,13,0.974133333333333,0.9521,1.47956666666667,0.118933333333333,1.84146666666667,2.8576,2.8752,0.985633333333333,5.58443333333333,6.9142,5.6745,-1.646,1.25086666666667,1.2126,2.19706666666667,0.0608999999999999,-1.50243333333333,-4.24376666666667,-4.52386666666667,-6.1402,-0.711533333333333,-4.61996666666667,-5.14783333333333,-5.6099,79.6666666666667,79.4333333333333,79.3,78.4666666666667,78.3666666666667,78.1333333333333,77.9666666666667,76.1,1637,1624.33333333333,1628.66666666667,1605
"2001:Q2",0.7348,0.1672,0.3089,2.359,2.1459,2.4643,2.5217,0.9491,NA,NA,NA,NA,0.448,0.4053,0.2985,1.8782,5.9841,7.121,6.9841,-0.322,2.2489,2.5765,2.7689,0.8598,NA,NA,NA,NA,NA,NA,NA,NA,-13.6251,-14.638,-14.5604,-8.0308,7.3829,5.6957,5.9195,6.3513,-9.9217,-12.2268,-11.9411,-12.557,-6.6957,-7.697,-8.4004,-11.6801,5.4984,5.3686,4.98,7.1481,1.6032,1.4566,1.8233,5.9421,7.5137,7.353,6.592,7.77,NA,NA,NA,NA,3.0274,2.3835,2.4237,4.8564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2647,2.2273,2.1151,2.6924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1496,0.9263,0.6663,1.5243,2.7349,2.39,NA,6.9765,2.4106,3.1072,NA,-4.9322,1.97013333333333,2.92253333333333,2.6448,1.67033333333333,NA,NA,NA,NA,6.00583333333333,13.064,12.9840666666667,7.83293333333333,0.833466666666667,3.32976666666667,2.52313333333333,2.8979,1.84553333333333,0.9298,0.890733333333333,0.5481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68363333333333,NA,NA,3.70063333333333,2.6242,NA,NA,2.8543,0.0498333333333334,NA,NA,1.8146,1.89026666666667,NA,NA,1.88903333333333,-118.666666666667,-89,-74.3333333333333,-149.666666666667,-1.06813333333333,-0.8001,-0.6677,-1.34196666666667,-1.82306666666667,-2.07573333333333,-2.07573333333333,-3.40936666666667,-10.028,-8.42156666666667,-8.75726666666667,-9.8011,1.1962,-0.435133333333333,-0.192233333333333,-0.744033333333333,-6.6942,-7.46936666666667,-7.16186666666667,-5.8156,-6.98303333333333,-8.20353333333333,-7.3915,-6.0836,77.6333333333333,77.6666666666667,77.7333333333333,76.8,76.2,76.2333333333333,76.3333333333333,74.4,1629.66666666667,1622,1623.33333333333,1630
"2001:Q3",-0.3549,-1.0619,-1.3335,-1.6498,1.2126,1.131,0.968,1.377,NA,NA,NA,NA,0.5759,0.5118,0.5545,1.8695,1.6733,0.7268,0.8984,4.6501,1.418,1.5183,1.1732,0.5581,NA,NA,NA,NA,NA,NA,NA,NA,-11.8771,-9.2876,-8.4686,-4.6366,1.8097,2.4542,2.3466,2.4667,-16.6406,-17.7372,-18.7611,-18.1,-15.1587,-12.872,-12.991,-7.7368,1.7614,0.791,0.2714,-0.3902,4.621,2.6949,3.5805,2.4206,0.3753,-0.1498,-1.3423,-1.8405,NA,NA,NA,NA,1.7799,1.0667,0.8772,-0.0566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1411,2.1411,2.2528,1.2597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2952,0.4061,0.4801,1.0808,2.0338,1.0097,NA,1.6215,1.7043,2.392,NA,-0.9274,-3.19696666666667,-1.7416,-2.9419,-0.897933333333333,NA,NA,NA,NA,-14.8807666666667,-10.2407666666667,-11.6157,-3.7669,-3.79563333333333,-1.94936666666667,-3.31856666666667,2.13146666666667,-0.0122333333333334,0.4709,-0.669433333333333,-0.7813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7313,NA,NA,0.944,2.38326666666667,NA,NA,2.38713333333333,-0.5899,NA,NA,-0.991266666666667,1.62356666666667,NA,NA,1.34323333333333,-118,-94.6666666666667,-67,-173.666666666667,-1.06273333333333,-0.851366666666667,-0.6034,-1.5645,-3.1339,-3.63816666666667,-3.38213333333333,-4.58783333333333,-8.11233333333333,-6.81976666666667,-6.84723333333333,-9.59686666666667,-1.16803333333333,-2.77453333333333,-2.09163333333333,-3.09863333333333,-7.50673333333333,-6.448,-4.92533333333333,-4.24013333333333,-7.72536666666667,-6.95003333333333,-5.51093333333333,-4.5586,76.2333333333333,76.3333333333333,76.4333333333333,75.1666666666667,74.6666666666667,74.8,74.8,72.7666666666667,1591,1587,1601.33333333333,1599.66666666667
"2001:Q4",0.2236,1.3949,1.6513,1.0947,5.3493,6.0028,6.1196,6.1163,NA,NA,NA,NA,0.9171,2.4234,2.4884,3.4183,38.4137,39.2298,39.4481,37.7419,1.6361,1.8476,1.9702,1.3775,NA,NA,NA,NA,NA,NA,NA,NA,-12.8304,-13.0815,-13.7762,-11.0205,-6.4602,-4.9513,-4.6474,-2.5266,-12.3811,-12.1743,-10.9261,-12.0805,-3.4003,-6.9205,-7.5149,-5.4864,9.1919,10.1156,10.1686,6.7708,9.5446,11.5482,11.3931,4.8552,9.013,9.4147,9.5757,7.7716,NA,NA,NA,NA,-0.129,1.1117,1.5107,2.4379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3274,-0.2547,-0.1092,1.3769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7901,2.5648,2.715,2.0411,3.3895,5.1163,NA,5.5282,-1.0054,-2.6643,NA,-1.9167,7.09816666666667,10.3501666666667,10.9243666666667,8.40923333333333,NA,NA,NA,NA,91.318,119.253566666667,116.778433333333,102.4633,8.19626666666667,11.9604,13.1183,7.12333333333333,4.2687,4.17046666666667,4.77153333333333,3.96933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99156666666667,NA,NA,-1.555,2.59583333333333,NA,NA,2.81586666666667,-10.6957,NA,NA,-8.785,-1.78183333333333,NA,NA,-0.691466666666667,-290,-323,-303,-264.666666666667,-2.60096666666667,-2.8908,-2.71313333333333,-2.386,-3.0875,-3.353,-2.836,-1.88636666666667,-8.97153333333333,-8.74666666666667,-8.4247,-5.9302,-1.13266666666667,-1.55986666666667,-1.33296666666667,-1.94023333333333,-6.02483333333333,-6.1511,-5.62553333333333,-3.42903333333333,-5.7866,-5.4216,-5.16823333333333,-2.0271,74.6333333333333,74.6333333333333,74.6666666666667,73.9,72.9666666666667,72.9666666666667,73.0333333333333,71.7333333333333,1589,1575,1578.66666666667,1570
"2002:Q1",5.8356,5.5769,6.1261,3.5429,3.5445,3.2059,3.2936,1.2305,NA,NA,NA,NA,8.4514,8.3392,8.1598,1.6935,-8.0451,-9.6521,-9.3978,-4.2971,3.7923,3.6462,3.8148,2.3293,NA,NA,NA,NA,NA,NA,NA,NA,-5.7204,-8.1858,-6.1807,-9.2591,15.7463,14.5637,14.5637,13.8038,6.779,5.2662,2.8074,9.0704,15.5203,12.872,8.303,12.2891,7.8921,6.6757,6.6505,7.0925,12.3632,11.3793,11.4548,13.893,5.6277,4.2938,4.2559,3.6837,NA,NA,NA,NA,6.7101,6.6079,7.4692,4.9173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8039,0.9505,1.2444,1.0956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8438,0.9911,1.3601,1.1699,8.5169,8.1661,NA,7.5613,-5.3144,-4.9886,NA,-5.619,3.93353333333333,3.5658,4.2942,2.9939,NA,NA,NA,NA,8.66746666666667,9.27716666666667,9.42496666666667,14.0186,1.89256666666667,1.80453333333333,3.7809,0.624833333333333,4.52783333333333,3.53046666666667,3.74963333333333,1.83663333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9689,NA,NA,2.5055,2.14446666666667,NA,NA,1.71256666666667,5.75633333333333,NA,NA,2.41696666666667,0.271766666666667,NA,NA,-1.04626666666667,11.6666666666667,-49.6666666666667,-39.3333333333333,-88.3333333333333,0.1089,-0.451833333333333,-0.358,-0.805733333333333,-0.765166666666667,0.0404999999999999,-0.785133333333333,-0.2824,-1.44533333333333,-1.8159,-4.3864,-5.31166666666667,-0.404566666666667,1.0445,0.543466666666666,1.69826666666667,3.61423333333333,4.1543,5.06853333333333,5.95763333333333,4.66893333333333,3.43433333333333,4.91736666666667,5.33636666666667,74.8,74.9,75,74.0333333333333,73.2666666666667,73.3666666666667,73.5,72.1,1697.66666666667,1716.66666666667,1725.33333333333,1723
"2002:Q2",1.0594,1.1326,1.2533,2.4466,1.8799,1.855,1.7679,2.0673,NA,NA,NA,NA,-0.5816,0.1041,-0.1041,0.2796,2.3986,2.1901,1.982,2.5548,2.9984,2.6507,2.6619,2.6098,NA,NA,NA,NA,NA,NA,NA,NA,-1.6059,-2.5666,-2.4345,-4.4268,4.8836,2.2078,2.6325,10.2555,11.6975,12.289,14.2492,11.6521,23.4885,22.8236,22.1615,14.1663,1.7793,1.4453,1.4215,3.1176,7.4247,7.7074,7.4953,8.0022,-1.0871,-1.7711,-1.6633,0.5423,NA,NA,NA,NA,2.2213,2.2647,2.4976,3.9195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1672,1.1306,1.2405,1.6448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6478,1.611,1.869,2.3089,1.6427,1.6427,NA,1.5993,2.4811,2.1238,NA,1.9514,2.41436666666667,2.29883333333333,1.7081,2.0875,NA,NA,NA,NA,7.198,1.42786666666667,3.5474,4.26453333333333,0.4521,3.03823333333333,1.89906666666667,3.09586666666667,3.0156,2.64136666666667,1.85183333333333,2.33616666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52093333333333,NA,NA,2.51003333333333,1.9208,NA,NA,2.13416666666667,-1.95213333333333,NA,NA,0.0326333333333332,1.07453333333333,NA,NA,1.35146666666667,40,32,11.6666666666667,-12.3333333333333,0.367366666666667,0.294433333333333,0.1074,-0.111566666666667,0.0294999999999999,1.9178,1.1069,-1.97176666666667,-1.97223333333333,1.27993333333333,0.902766666666667,-2.11233333333333,0.961233333333333,1.932,0.9667,-0.794433333333333,5.6477,5.61573333333333,5.62656666666667,7.66506666666667,5.44626666666667,5.7296,4.8694,7.98446666666667,75.7,75.6666666666667,75.6333333333333,74.9666666666667,74.1,74.0666666666667,74,72.9666666666667,1653.33333333333,1661,1666.66666666667,1691
"2002:Q3",3.1366,3.9585,4.0286,1.7896,4.248,4.1471,4.1912,2.9297,NA,NA,NA,NA,1.3184,0.9194,1.0243,0.6715,22.6236,23.0996,22.8138,12.5315,2.2777,2.2222,2.2888,1.7913,NA,NA,NA,NA,NA,NA,NA,NA,0.577,-0.7093,-0.8103,-1.2947,-0.7232,2.0882,1.04,1.2183,2.1571,3.3448,4.6593,2.0974,2.4696,2.3123,3.338,5.1269,1.8444,3.064,2.9199,2.1439,2.9229,4.2725,4.2725,3.9951,1.2481,2.3963,2.1733,1.1692,NA,NA,NA,NA,4.2763,4.9781,5.0781,3.6814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1271,0.9811,1.0176,1.7182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9338,1.8236,1.7869,2.0181,4.2916,5.3013,NA,3.4366,0.7011,-0.3492,NA,-1.2617,1.41063333333333,1.99446666666667,1.7543,1.83443333333333,NA,NA,NA,NA,10.1962,23.0676,23.0196,15.1576666666667,0.764266666666667,-0.774366666666667,-1.4063,-2.42586666666667,1.7063,1.64963333333333,1.51856666666667,1.82853333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4777,NA,NA,2.70103333333333,2.33936666666667,NA,NA,2.33936666666667,-0.564366666666667,NA,NA,1.1888,-1.5653,NA,NA,-0.4874,0.666666666666667,53.6666666666667,31,-57,0.00666666666666666,0.4946,0.287966666666667,-0.521666666666667,0.4158,-0.642466666666667,0.1984,-0.7524,-3.75856666666667,-3.2534,-3.16356666666667,-5.71203333333333,1.5548,0.573566666666667,1.5791,0.823433333333333,-0.536566666666667,-0.481633333333333,1.51256666666667,-0.392433333333333,-1.08496666666667,-1.02113333333333,1.0046,-0.362566666666667,76,76,76.1666666666667,75.2666666666667,74.3333333333333,74.3333333333333,74.4333333333333,73.4333333333333,1700.33333333333,1694,1697,1697.33333333333
"2002:Q4",0.7442,1.4372,1.3818,0.6189,0.9596,1.4725,1.7052,2.3226,NA,NA,NA,NA,3.8769,5.0573,5.122,4.8795,-7.3438,-8.5092,-8.1826,-3.5892,1.3192,1.8901,2.1875,2.7004,NA,NA,NA,NA,NA,NA,NA,NA,1.5359,2.535,2.2586,-5.2764,6.8877,9.4081,9.4081,7.3939,-1.7331,-4.4518,-5.8431,-6.3622,3.6774,7.186,7.3745,6.7842,4.6246,4.9144,4.6005,3.1194,10.1871,11.1695,11.0287,6.9445,1.7191,1.6455,1.2414,1.0195,NA,NA,NA,NA,2.5405,3.0847,3.1821,2.9208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7448,1.6351,1.7814,2.3161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5234,1.3047,1.5234,1.4092,-0.6395,0.3209,NA,-0.2046,4.9901,3.9054,NA,1.1708,6.17776666666667,5.89856666666667,6.23496666666667,5.20156666666667,NA,NA,NA,NA,43.0595333333333,44.1854,42.0023333333333,18.3794,5.5003,6.34233333333333,8.5299,6.68243333333333,1.5109,0.9825,1.04196666666667,2.7758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78816666666667,NA,NA,2.2313,1.4735,NA,NA,1.68503333333333,2.92293333333333,NA,NA,1.52583333333333,-0.4376,NA,NA,-2.05936666666667,-48.6666666666667,-52.6666666666667,-53,-12,-0.4448,-0.477933333333333,-0.4818,-0.1054,-2.65286666666667,-1.60706666666667,-1.60853333333333,-1.98543333333333,-4.93236666666667,-5.04416666666667,-4.00343333333333,-3.93586666666667,-1.6355,-0.449833333333333,-0.94,-1.19223333333333,-3.3541,-3.49133333333333,-3.46526666666667,-1.12456666666667,-3.3673,-3.1279,-3.77273333333333,-1.54196666666667,75.4,75.4333333333333,75.4333333333333,75.2666666666667,73.6333333333333,73.6666666666667,73.5666666666667,73.3666666666667,1711.66666666667,1750.33333333333,1748.33333333333,1729.66666666667
"2003:Q1",1.598,1.8918,1.428,2.24,1.3688,2.0463,2.0035,1.8928,NA,NA,NA,NA,4.145,6.3618,6.0613,3.27,-1.1429,-1.8083,-2.0424,0.3386,0.5189,0.7358,0.8552,1.693,NA,NA,NA,NA,NA,NA,NA,NA,-4.1848,-4.8042,-4.3807,1.9994,12.0252,11.0383,10.058,7.5582,-3.2012,-1.3869,-1.3123,0.409,-7.9105,-7.082,-6.2239,-2.0277,0.879,0.2769,0.3925,0.4674,2.6228,0.8899,0.6987,4.4713,-0.0724,-0.0724,0.2176,-1.7458,NA,NA,NA,NA,4.1777,4.4311,3.8159,4.1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5407,2.5041,2.3576,1.9941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9013,0.7567,0.7567,0.9632,2.2607,2.5868,NA,4.4536,1.7613,1.4072,NA,-1.7973,-2.40426666666667,-0.217733333333333,-0.454533333333333,1.0609,NA,NA,NA,NA,-15.9714333333333,-5.171,-6.46983333333333,-0.620933333333332,-0.845466666666667,3.81993333333333,3.3328,3.74856666666667,1.2482,0.4029,0.671666666666667,1.3718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1758,NA,NA,4.72066666666667,0.837233333333333,NA,NA,0.838566666666667,17.4403,NA,NA,12.899,4.88493333333333,NA,NA,3.27813333333333,-91,-98.6666666666667,-100.333333333333,-80.6666666666667,-0.818466666666667,-0.8822,-0.897133333333333,-0.731833333333333,-1.05746666666667,0.606166666666666,-1.59106666666667,-1.8907,-1.17536666666667,-1.3263,-3.46863333333333,-6.0559,-0.851733333333334,1.1242,-0.1569,-1.98543333333333,1.2774,1.29913333333333,1.3228,2.67566666666667,1.15496666666667,1.19586666666667,1.5504,3.41673333333333,75.3666666666667,75.2333333333333,75.1666666666667,75.7666666666667,73.3333333333333,73.2333333333333,73.2333333333333,73.7,1750.66666666667,1738,1738.66666666667,1736
"2003:Q2",2.37,3.1136,3.2808,3.483,3.3451,3.7945,3.8315,4.5687,NA,NA,NA,NA,0.0607,1.1368,1.3612,3.2435,22.5809,24.1176,24.258,19.4795,1.5269,1.4833,1.418,2.2265,NA,NA,NA,NA,NA,NA,NA,NA,6.8585,7.9747,7.3255,11.5199,6.0513,4.5134,6.5677,6.5417,-3.1379,-1.2042,-0.9793,-0.5949,9.2023,7.9004,8.7671,5.7791,7.5036,8.186,8.5285,3.8368,25.0843,25.5337,25.5337,14.4972,-1.4765,-0.7223,-0.1809,-1.9582,NA,NA,NA,NA,3.3687,4.007,4.3466,4.7092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9686,0.8607,1.0047,1.1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1525,0.9357,1.0802,1.1855,6.1101,7.4312,NA,6.2662,-1.7398,-2.4294,NA,1.5749,1.82133333333333,4.82296666666667,5.54606666666667,5.31756666666667,NA,NA,NA,NA,9.1961,23.5399666666667,23.3049333333333,18.7565333333333,0.0692000000000002,2.6663,4.30836666666667,5.4662,1.43193333333333,2.6923,3.12103333333333,2.8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6213,NA,NA,-1.70023333333333,1.05393333333333,NA,NA,1.0487,-6.0296,NA,NA,-3.17796666666667,-3.50783333333333,NA,NA,-1.52486666666667,-31.6666666666667,-47.3333333333333,-60.3333333333333,-12.3333333333333,-0.291366666666667,-0.435533333333333,-0.555133333333333,-0.1132,-2.85996666666667,-1.59473333333333,-1.20176666666667,-1.10586666666667,-4.122,-4.57406666666667,-2.98776666666667,-3.67053333333333,-1.90123333333333,-1.98936666666667,-0.788766666666667,-0.781533333333333,-0.6648,-2.08893333333333,-2.83896666666667,-1.60353333333333,0.154066666666667,-1.30453333333333,-0.971833333333333,-1.04126666666667,74.3333333333333,74.2666666666667,74.2666666666667,75.3666666666667,72.6333333333333,72.6,72.5666666666667,73.4,1721.66666666667,1738.33333333333,1738.66666666667,1753.66666666667
